analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,85.356,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,21.706,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,21.706,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,2,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,103.97,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,103.97,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,2,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,2,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,2,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,42.251,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,1847.347328,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,126.75299999999999,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,22,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,2,2023-10-23,2023-10-29,43,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,254.883,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,5,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,1274.415,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,266.622,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-08-28,2023-09-03,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,266.622,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,2,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,157.03750000000002,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,452.5536125000002,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,471.11250000000007,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,465.996,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-04,2023-09-10,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,465.996,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,225.09766666666667,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,14578.31865033333,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,675.293,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,315.266,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,315.266,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,224.94566666666668,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,10075.230001333333,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,3,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,674.837,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,176.782,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,17,week
46E6F83F-56E7-4254-9D3A-D92D24D97900,District 11,Puyallup_Carbon salmon 2023,3,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack|NA|Smolt_AD|NA|UM|UNK_Kept,PE,catch,total_catch,176.782,week
