analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,193.7925,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,44.5315,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,22.66664450000003,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,89.063,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,9.533333333333333,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,74.62509733333333,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,47.666666666666664,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,19.875333333333334,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,505.3343373333333,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,99.37666666666667,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,1.8346666666666664,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,10.098005333333331,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,9.173333333333332,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,2,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,167.71366666666665,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,29393.84619633333,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,503.14099999999996,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,167.43,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-01,2025-09-07,35,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,167.43,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,412.60066666666665,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,44124.188182333324,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,1237.802,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,551.35,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-08,2025-09-14,36,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,551.35,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,250.35933333333332,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,8239.639154333332,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,751.078,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,204.371,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-15,2025-09-21,37,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,204.371,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,153.459,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,4255.483675,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,460.377,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,192.955,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-22,2025-09-28,38,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,192.955,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,187.4375,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,52.68511249999986,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,562.3125,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,70.534,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,6461.798562,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
