fishery_name,year,month,crc_area,angler_final,total_effort_hrs,n_completed_angler_trips,mean_trip_length,mean_group_size,sd,total_trips_est
Quillayute fall salmon 2023,2023,10,406,bank,1626.9848523822532,33,4.2752530303030305,2.0606060606060606,2.8181181667365425,380.55872736658404
Quillayute fall salmon 2023,2023,10,406,boat,664.3426609848484,5,5.766666,2.8,2.4296484770908733,115.20394296892665
Quillayute fall salmon 2023,2023,11,398,bank,402.87082864175704,6,3.1277783333333335,1.8333333333333333,1.7577952457373032,128.8041496893451
Quillayute fall salmon 2023,2023,11,398,boat,854.7039299242424,18,6.168518888888888,2.888888888888889,1.5556544116597169,138.55901964793966
Quillayute fall salmon 2023,2023,11,400,bank,70.48552890523001,3,1.8222233333333333,2,1.0463334218275422,38.68105934978516
Quillayute fall salmon 2023,2023,11,400,boat,29.579545454545453,NA,NA,NA,NA,NA
Quillayute fall salmon 2023,2023,11,402,bank,11.444217802012133,NA,NA,NA,NA,NA
Quillayute fall salmon 2023,2023,11,402,boat,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2023,2023,11,404,bank,187.39527570410735,4,2.3458325,2.5,1.984309719984509,79.88433773686201
Quillayute fall salmon 2023,2023,11,404,boat,422.8735795454545,1,2.4,5,NA,176.19732481060606
Quillayute fall salmon 2023,2023,11,406,bank,505.83892192725386,10,3.341667,1.5,1.8896618173516304,151.37322836992848
Quillayute fall salmon 2023,2023,11,406,boat,444.0451231060606,6,5.644445,2.6666666666666665,1.4103049683348634,78.66940383085681
Quillayute fall salmon 2024,2024,9,398,bank,394.7246201836757,13,2.0974361538461537,2.076923076923077,1.0967927102658495,188.19386681203773
Quillayute fall salmon 2024,2024,9,398,boat,914.50001322751325,11,6.1393936363636366,2.5454545454545454,1.8675638825928966,148.95608058276773
Quillayute fall salmon 2024,2024,9,400,bank,372.48012117073,10,4.261667,2.2,1.6234024637371283,87.40244631284659
Quillayute fall salmon 2024,2024,9,400,boat,47.577242063492065,NA,NA,NA,NA,NA
Quillayute fall salmon 2024,2024,9,402,bank,169.54566711848577,1,0.51667,2,NA,328.15078699844344
Quillayute fall salmon 2024,2024,9,402,boat,447.7544212962963,NA,NA,NA,NA,NA
Quillayute fall salmon 2024,2024,9,404,bank,1885.3805998445293,23,4.657246521739131,2.347826086956522,3.782992624494298,404.8273139598549
Quillayute fall salmon 2024,2024,9,404,boat,2981.821746031746,25,5.3413324,2.36,1.6302634449128153,558.2542936350013
Quillayute fall salmon 2024,2024,9,406,bank,1301.5422179324569,18,2.5361105555555556,2.1666666666666665,1.4513266806593859,513.2040537749126
Quillayute fall salmon 2024,2024,9,406,boat,259.73810185185187,1,3.98333,2,NA,65.20627260404031
Quillayute fall salmon 2024,2024,10,398,bank,168.33613992729502,11,4.375758181818182,2,3.148425904923977,38.47016515372183
Quillayute fall salmon 2024,2024,10,398,boat,1161.9581216931217,8,5.9229175,2.125,2.7660622568437816,196.18002811842675
Quillayute fall salmon 2024,2024,10,400,bank,192.06894384085746,5,2.620002,2,0.9064113672444758,73.308701230326335
Quillayute fall salmon 2024,2024,10,400,boat,114.21777116402116,NA,NA,NA,NA,NA
Quillayute fall salmon 2024,2024,10,402,bank,47.917650650898295,3,1.9944433333333333,1.3333333333333333,0.9916766759550883,24.02557638517262
Quillayute fall salmon 2024,2024,10,402,boat,493.91482473544977,2,7.074999999999999,2.5,0.22391243333053196,69.81128264812011
Quillayute fall salmon 2024,2024,10,404,bank,843.294590990184,45,3.524814222222222,2,2.4429807127131777,239.24511699755007
Quillayute fall salmon 2024,2024,10,404,boat,3638.241091269841,41,5.541057804878049,2.341463414634146,2.638693992884086,656.5968483611431
Quillayute fall salmon 2024,2024,10,406,bank,1725.007101836377,40,2.42833325,1.925,1.5869044690914762,710.3667101030622
Quillayute fall salmon 2024,2024,10,406,boat,5257.720744047619,40,6.81750075,2.75,1.7659446432584656,771.2094119018057
Quillayute fall salmon 2024,2024,11,398,bank,687.7205773111197,23,3.3833334782608695,2.0434782608695654,1.7033684512795888,203.26715700062405
Quillayute fall salmon 2024,2024,11,398,boat,1133.711183862434,17,5.737255294117647,2.588235294117647,1.730651207295673,197.60514841039358
Quillayute fall salmon 2024,2024,11,400,bank,324.11132970716545,2,2.9666699999999997,1.5,0.7778174593052023,109.25088725984537
Quillayute fall salmon 2024,2024,11,400,boat,25.81207671957672,NA,NA,NA,NA,NA
Quillayute fall salmon 2024,2024,11,402,bank,24.139824002777438,NA,NA,NA,NA,NA
Quillayute fall salmon 2024,2024,11,402,boat,45.44234788359789,NA,NA,NA,NA,NA
Quillayute fall salmon 2024,2024,11,404,bank,84.19313252882287,NA,NA,NA,NA,NA
Quillayute fall salmon 2024,2024,11,404,boat,211.48352513227513,1,4.31667,3,NA,48.992284592585285
Quillayute fall salmon 2024,2024,11,406,bank,498.4039022521688,18,2.305555555555556,1.6111111111111112,2.1458575901934522,216.17518651901295
Quillayute fall salmon 2024,2024,11,406,boat,2233.0358994708995,57,6.1456140350877195,2.6140350877192984,1.456902372495028,363.35439985681205
Quillayute fall salmon 2025,2025,9,398,bank,296.1076679226694,4,3.4083325,1.75,2.0906536590800973,86.87757662219558
Quillayute fall salmon 2025,2025,9,398,boat,428.79875578703707,2,6.758335,2.5,1.0017369637035463,63.44739581376731
Quillayute fall salmon 2025,2025,9,400,bank,726.7506651188871,12,6.4652775,2.0833333333333335,2.5211767666567027,112.4082709704088
Quillayute fall salmon 2025,2025,9,400,boat,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,9,402,bank,223.51195324250767,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,9,402,boat,63.97685185185186,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,9,404,bank,2930.5690556846002,34,3.183333823529412,1.8823529411764706,2.257706410430076,920.5974673543451
Quillayute fall salmon 2025,2025,9,404,boat,3857.469010416667,25,5.0593328,2.64,2.3384432096242294,762.4461886390765
Quillayute fall salmon 2025,2025,9,406,bank,2798.8954058145464,19,4.198246842105263,1.4210526315789473,4.07244961349507,666.6819534629855
Quillayute fall salmon 2025,2025,9,406,boat,579.7218846450618,3,6.044443333333334,3.6666666666666665,2.1071508321981445,95.90988825191982
Quillayute fall salmon 2025,2025,10,398,bank,221.72468857011773,1,4.21667,1,NA,52.58288852817929
Quillayute fall salmon 2025,2025,10,398,boat,1072.8678819444444,12,5.941666666666666,2.4166666666666665,1.8622855703303416,180.5668244506779
Quillayute fall salmon 2025,2025,10,400,bank,180.4012798080166,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,10,400,boat,28.419945987654323,1,5.8,2,NA,4.899990687526608
Quillayute fall salmon 2025,2025,10,402,bank,304.730615895788,3,2.1777766666666665,2.3333333333333335,2.862802321089134,139.92739501714502
Quillayute fall salmon 2025,2025,10,402,boat,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,10,404,bank,3036.8526536282398,32,4.82864625,2.28125,3.1797645254455964,628.9242359860674
Quillayute fall salmon 2025,2025,10,404,boat,4791.383844521605,66,6.057323181818182,2.8181818181818183,1.975590915119329,791.006802956056
Quillayute fall salmon 2025,2025,10,406,bank,4216.477583612694,41,3.973577317073171,1.975609756097561,3.1020152739952978,1061.128863781223
Quillayute fall salmon 2025,2025,10,406,boat,1878.4658950617286,22,6.748485,2.4545454545454546,1.7844862977358897,278.3537186585921
Quillayute fall salmon 2025,2025,11,398,bank,1794.7393125040524,34,5.675000294117647,2,2.7530153713133876,316.2536069582882
Quillayute fall salmon 2025,2025,11,398,boat,1494.2226080246915,21,6.367460476190476,2.3333333333333335,2.3923352583542217,234.6653918955544
Quillayute fall salmon 2025,2025,11,400,bank,668.0375097450456,7,6.2,2.142857142857143,1.956873294978497,107.74798544274928
Quillayute fall salmon 2025,2025,11,400,boat,139.051350308642,3,6.766666666666667,3.6666666666666665,0.9073771725877466,20.54946063674512
Quillayute fall salmon 2025,2025,11,402,bank,39.83762813525149,1,0.51667,1,NA,77.10458926442699
Quillayute fall salmon 2025,2025,11,402,boat,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,11,404,bank,242.0543243997986,1,2,3,NA,121.0271621998993
Quillayute fall salmon 2025,2025,11,404,boat,245.78726851851854,2,2.25,2,0.3535533905932738,109.23878600823046
Quillayute fall salmon 2025,2025,11,406,bank,1442.497167982464,8,1.7458325000000001,2.25,0.8486551873363276,826.2517555277863
Quillayute fall salmon 2025,2025,11,406,boat,1188.1898437500001,28,6.273215,2.7142857142857144,1.1561721006086965,189.4068422252386
Quillayute fall salmon 2025,2025,12,398,bank,130.88703432825113,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,398,boat,163.85717592592593,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,400,bank,21.938900413298622,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,400,boat,9.638657407407408,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,402,bank,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,402,boat,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,404,bank,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,404,boat,0,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,406,bank,5.244122985862384,NA,NA,NA,NA,NA
Quillayute fall salmon 2025,2025,12,406,boat,9.638657407407408,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,5,398,bank,0,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,5,398,boat,0,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,5,400,bank,0,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,5,400,boat,0,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,5,404,bank,574.1166583994709,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,5,404,boat,3075.6827132936505,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,5,406,bank,4932.618265542329,11,2.6636363636363636,1.8181818181818181,1.5934198160263524,1851.8362089066766
Quillayute spring chinook 2025,2025,5,406,boat,6712.93099371693,64,7.44114546875,2.578125,1.919137018559677,902.1367774502869
Quillayute spring chinook 2025,2025,6,398,bank,439.78209490740744,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,6,398,boat,483.40410879629627,1,9.23333,2,NA,52.35425451016007
Quillayute spring chinook 2025,2025,6,400,bank,412.6423379629629,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,6,400,boat,0,NA,NA,NA,NA,NA
Quillayute spring chinook 2025,2025,6,404,bank,234.1561970899471,2,3.65,1,0.47139980674582393,64.15238276436908
Quillayute spring chinook 2025,2025,6,404,boat,1220.4716021825395,1,2,2,NA,610.2358010912698
Quillayute spring chinook 2025,2025,6,406,bank,2086.6814335317463,4,2.3916675,1.75,2.520085194768555,872.4797378948981
Quillayute spring chinook 2025,2025,6,406,boat,3613.6939070767194,15,7.6200019999999995,2.6666666666666665,1.219635641013917,474.23792107623063
Quillayute winter steelhead 2022-23,2022,12,398,bank,137.48886866343068,2,2.875,2.5,1.590990257669732,47.822215187280236
Quillayute winter steelhead 2022-23,2022,12,398,boat,749.0255208333332,3,5,2,1.5206906325745548,149.80510416666664
Quillayute winter steelhead 2022-23,2022,12,400,bank,0,2,3.5,2.5,2.1213203435596424,0
Quillayute winter steelhead 2022-23,2022,12,400,boat,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2022-23,2022,12,406,bank,137.19019923187713,1,2.18333,2,NA,62.83530168681652
Quillayute winter steelhead 2022-23,2022,12,406,boat,172.21130208333332,1,5.5,2,NA,31.31114583333333
Quillayute winter steelhead 2022-23,2023,1,398,bank,331.97726691826256,1,3,3,NA,110.65908897275419
Quillayute winter steelhead 2022-23,2023,1,398,boat,1722.9328645833334,5,7.626666,2,0.9292762655852134,225.9090491944099
Quillayute winter steelhead 2022-23,2023,1,400,bank,128.6360841734678,1,1,2,NA,128.6360841734678
Quillayute winter steelhead 2022-23,2023,1,400,boat,87.29875,1,4,2,NA,21.8246875
Quillayute winter steelhead 2022-23,2023,1,406,bank,1801.9872814576263,9,5.535185555555556,1.8888888888888888,2.8956574001990942,325.55137734253685
Quillayute winter steelhead 2022-23,2023,1,406,boat,11232.37165798611,58,6.902011724137931,2.3793103448275863,1.4354402958614965,1627.4054734946203
Quillayute winter steelhead 2022-23,2023,2,398,bank,0,1,8.83333,2,NA,0
Quillayute winter steelhead 2022-23,2023,2,398,boat,0,9,8.212964444444445,2.4444444444444446,1.2051889073824809,0
Quillayute winter steelhead 2022-23,2023,2,400,bank,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2022-23,2023,2,400,boat,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2022-23,2023,2,406,bank,2274.8104379811884,20,5.4966665,1.85,2.9948815593262395,413.8527301922335
Quillayute winter steelhead 2022-23,2023,2,406,boat,10739.195729166666,60,7.2069445,2.3,1.6683360413119486,1490.117723144207
Quillayute winter steelhead 2022-23,2023,3,398,bank,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2022-23,2023,3,398,boat,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2022-23,2023,3,400,bank,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2022-23,2023,3,400,boat,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2022-23,2023,3,406,bank,280.81614462758483,1,4.31667,4,NA,65.05388288370082
Quillayute winter steelhead 2022-23,2023,3,406,boat,2569.98328125,28,7.670833928571429,2.6785714285714284,1.2271501056070533,335.0331013786683
Quillayute winter steelhead 2024-25,2024,12,398,bank,1913.6300942485063,65,3.907692,1.7846153846153847,2.229990083664331,489.708527245368
Quillayute winter steelhead 2024-25,2024,12,398,boat,2239.1346043771046,31,5.401075161290323,2.4193548387096775,1.9872836537123917,414.5720134437405
Quillayute winter steelhead 2024-25,2024,12,400,bank,886.029707480503,14,3.0821435714285714,1.9285714285714286,1.3386016324083367,287.47191263054265
Quillayute winter steelhead 2024-25,2024,12,400,boat,95.74621212121214,3,4.333333333333333,2.3333333333333335,1.1547005383792515,22.095279720279727
Quillayute winter steelhead 2024-25,2024,12,404,bank,149.20067003338204,1,0.5,2,NA,298.4013400667641
Quillayute winter steelhead 2024-25,2024,12,404,boat,64.71068392255893,NA,NA,NA,NA,NA
Quillayute winter steelhead 2024-25,2024,12,406,bank,225.1469478912801,2,0.75,2.5,0.3535533905932738,300.19593052170677
Quillayute winter steelhead 2024-25,2024,12,406,boat,222.7363173400674,9,6.04815,1.8888888888888888,1.8012028148573387,36.82718142573636
Quillayute winter steelhead 2024-25,2025,1,398,bank,1023.8513073681786,19,3.5315784210526315,1.368421052631579,1.6624656839842278,289.91323009132185
Quillayute winter steelhead 2024-25,2025,1,398,boat,2285.8550968013474,24,6.556250416666667,2.75,1.7130278760809041,348.6528048090517
Quillayute winter steelhead 2024-25,2025,1,400,bank,477.05986699076374,5,3.53,2.2,1.1026717301400266,135.14443824100957
Quillayute winter steelhead 2024-25,2025,1,400,boat,26.434221380471385,5,3.81,2,2.3741840703702817,6.938115847892752
Quillayute winter steelhead 2024-25,2025,1,404,bank,75.17127533578561,NA,NA,NA,NA,NA
Quillayute winter steelhead 2024-25,2025,1,404,boat,1341.553505892256,2,7.5,2.5,0,178.87380078563413
Quillayute winter steelhead 2024-25,2025,1,406,bank,900.5242289631584,6,4.744445,1.5,2.11564654508025,189.80602134984355
Quillayute winter steelhead 2024-25,2025,1,406,boat,4491.309124579125,38,6.582894736842105,2.4210526315789473,1.580728073983523,682.2696251609304
Quillayute winter steelhead 2024-25,2025,2,398,bank,603.2306278011087,11,4.337879090909091,2.090909090909091,3.0596306299828235,139.0611898485832
Quillayute winter steelhead 2024-25,2025,2,398,boat,2881.5110521885526,37,7.112161891891891,2.5675675675675675,1.3741371124491946,405.1526239122276
Quillayute winter steelhead 2024-25,2025,2,400,bank,154.23734079381728,2,3.875,2,0.5303300858899106,39.80318472098511
Quillayute winter steelhead 2024-25,2025,2,400,boat,237.45450231481485,2,6.366665,2,0.23569990337291197,37.29652845167993
Quillayute winter steelhead 2024-25,2025,2,404,bank,128.27899633154723,NA,NA,NA,NA,NA
Quillayute winter steelhead 2024-25,2025,2,404,boat,2550.428375420876,2,5.708335,2,1.8974008391612984,446.7902418867981
Quillayute winter steelhead 2024-25,2025,2,406,bank,835.3151216812693,7,4.645237142857143,2.2857142857142856,2.61961507229411,179.82184676313264
Quillayute winter steelhead 2024-25,2025,2,406,boat,5336.860491372055,52,7.302243653846154,2.576923076923077,1.7860146869749725,730.8521523465031
Quillayute winter steelhead 2024-25,2025,3,398,bank,266.74671075839365,10,4.301667,1.7,2.462539319483267,62.01007905967469
Quillayute winter steelhead 2024-25,2025,3,398,boat,3686.4136458333337,47,7.042553191489362,2.5319148936170213,2.2688335952605847,523.4484633056395
Quillayute winter steelhead 2024-25,2025,3,400,bank,268.1261349061513,2,2.6083350000000003,1.5,0.5538979549068582,102.79589658006019
Quillayute winter steelhead 2024-25,2025,3,400,boat,372.3534953703704,30,5.523889,2.966666666666667,1.4198222680767307,67.4078525782054
Quillayute winter steelhead 2024-25,2025,3,404,bank,25.726957944112314,NA,NA,NA,NA,NA
Quillayute winter steelhead 2024-25,2025,3,404,boat,3827.878166035354,NA,NA,NA,NA,NA
Quillayute winter steelhead 2024-25,2025,3,406,bank,1598.0106670912803,19,3.609648947368421,1.6842105263157894,3.0709986186253535,442.70528530379505
Quillayute winter steelhead 2024-25,2025,3,406,boat,10148.865048400674,123,6.940244146341463,2.6097560975609757,1.9809236156543888,1462.321041508407
Quillayute winter steelhead 2025-26,2025,12,398,bank,4057.003139037326,73,4.494748904109589,1.9315068493150684,2.3977316508024606,902.6095173699184
Quillayute winter steelhead 2025-26,2025,12,398,boat,1821.2298913043478,22,6.604544545454545,2.4545454545454546,1.5953641450083913,275.75404765159396
Quillayute winter steelhead 2025-26,2025,12,400,bank,1072.1691497451457,7,4.085714285714285,2.4285714285714284,2.3464793203993732,262.4190226648958
Quillayute winter steelhead 2025-26,2025,12,400,boat,172.12190217391304,3,5.8999999999999995,2.3333333333333335,1.1269427669584646,29.17320375829035
Quillayute winter steelhead 2025-26,2025,12,402,bank,26.350705096396247,NA,NA,NA,NA,NA
Quillayute winter steelhead 2025-26,2025,12,402,boat,0,NA,NA,NA,NA,NA
Quillayute winter steelhead 2025-26,2025,12,404,bank,75.23537037462796,1,1.73333,1,NA,43.405104841333134
Quillayute winter steelhead 2025-26,2025,12,404,boat,246.37010869565216,1,7.28333,2,NA,33.826575027583836
Quillayute winter steelhead 2025-26,2025,12,406,bank,565.5256845776386,2,4,2.5,2.8284271247461903,141.38142114440964
Quillayute winter steelhead 2025-26,2025,12,406,boat,209.3600543478261,2,6.958335,2,0.2946301825169987,30.087665274498296
Quillayute winter steelhead 2025-26,2026,1,398,bank,2189.7068962668786,52,3.268269423076923,1.8653846153846154,1.930945682945011,669.9897140687293
Quillayute winter steelhead 2025-26,2026,1,398,boat,1094.1813586956523,19,6.407894736842105,2.4210526315789473,1.6991962426471865,170.75520176769933
Quillayute winter steelhead 2025-26,2026,1,400,bank,561.2960681043577,6,3.452776666666667,2.3333333333333335,2.0697146806423987,162.5636762212705
Quillayute winter steelhead 2025-26,2026,1,400,boat,228.43402173913043,1,9.46667,1,NA,24.1303459124624
Quillayute winter steelhead 2025-26,2026,1,402,bank,161.65984961837393,1,0.65,1,NA,248.7074609513445
Quillayute winter steelhead 2025-26,2026,1,402,boat,45.24326086956522,NA,NA,NA,NA,NA
Quillayute winter steelhead 2025-26,2026,1,404,bank,102.07385241423995,4,0.9541649999999999,1.5,0.23068982704055246,106.97715008854858
Quillayute winter steelhead 2025-26,2026,1,404,boat,833.7161413043478,NA,NA,NA,NA,NA
Quillayute winter steelhead 2025-26,2026,1,406,bank,1923.3104062611012,12,3.1513891666666667,1.4166666666666667,1.8671192892380222,610.3055841546391
Quillayute winter steelhead 2025-26,2026,1,406,boat,4955.4058695652175,63,7.072751746031746,2.492063492063492,1.3600760790835522,700.6333669700069
Quillayute winter steelhead 2025-26,2026,2,398,bank,931.3774116140515,23,2.910144347826087,1.9565217391304348,2.061048925222799,320.0450906532529
Quillayute winter steelhead 2025-26,2026,2,398,boat,2846.0678804347826,46,7.909783043478261,2.5652173913043477,1.284314101340339,359.8161750822496
Quillayute winter steelhead 2025-26,2026,2,400,bank,552.912223437123,10,2.949999,1.9,1.7780393140976007,187.42793588646063
Quillayute winter steelhead 2025-26,2026,2,400,boat,710.640652173913,9,5.318517777777778,2.3333333333333335,1.6234705556521325,133.61629722159884
Quillayute winter steelhead 2025-26,2026,2,402,bank,307.5765390001547,1,1.96667,1,NA,156.39458526349347
Quillayute winter steelhead 2025-26,2026,2,402,boat,133.44635869565218,NA,NA,NA,NA,NA
Quillayute winter steelhead 2025-26,2026,2,404,bank,79.777882339226,NA,NA,NA,NA,NA
Quillayute winter steelhead 2025-26,2026,2,404,boat,3463.328804347826,3,8.194446666666666,2.3333333333333335,0.8513604581100374,422.6434004916939
Quillayute winter steelhead 2025-26,2026,2,406,bank,2220.0551742457324,22,4.133333636363636,1.8636363636363635,3.548698104671688,537.1100834238148
Quillayute winter steelhead 2025-26,2026,2,406,boat,8974.478315217391,105,7.058889333333333,2.5142857142857142,1.675719116545575,1271.37257597145
Quillayute winter steelhead 2025-26,2026,3,398,bank,703.5762924592714,13,4.36282,1.3076923076923077,3.8089034155974604,161.26640394498773
Quillayute winter steelhead 2025-26,2026,3,398,boat,3895.8034239130434,39,7.188034615384615,2.8205128205128207,1.954414587708186,541.9845106998818
Quillayute winter steelhead 2025-26,2026,3,400,bank,349.6217997114588,6,2.3722233333333334,1.6666666666666667,1.2267699292315029,147.38148588235458
Quillayute winter steelhead 2025-26,2026,3,400,boat,756.5104891304348,23,6.254347826086956,2.652173913043478,1.7655454360208773,120.95753388946821
Quillayute winter steelhead 2025-26,2026,3,402,bank,154.88202013074405,1,1.75,1,NA,88.50401150328231
Quillayute winter steelhead 2025-26,2026,3,402,boat,42.735326086956526,NA,NA,NA,NA,NA
Quillayute winter steelhead 2025-26,2026,3,404,bank,322.5411484233788,1,3,3,NA,107.51371614112627
Quillayute winter steelhead 2025-26,2026,3,404,boat,3356.382554347826,2,7.108335,2,1.261004736093406,472.17562964432966
Quillayute winter steelhead 2025-26,2026,3,406,bank,3078.48182537819,28,3.700594642857143,1.6428571428571428,2.959039044947209,831.8884186140868
Quillayute winter steelhead 2025-26,2026,3,406,boat,10029.80625,130,6.992948692307692,2.776923076923077,1.8798419684773144,1434.274251294433
Quinault winter steelhead 2024-25,2024,12,412,bank,0,NA,NA,NA,NA,NA
Quinault winter steelhead 2024-25,2024,12,412,boat,0,NA,NA,NA,NA,NA
Quinault winter steelhead 2024-25,2025,1,412,bank,0,NA,NA,NA,NA,NA
Quinault winter steelhead 2024-25,2025,1,412,boat,0,NA,NA,NA,NA,NA
Quinault winter steelhead 2024-25,2025,2,412,bank,141.16418493803624,NA,NA,NA,NA,NA
Quinault winter steelhead 2024-25,2025,2,412,boat,703.2345833333334,NA,NA,NA,NA,NA
Quinault winter steelhead 2024-25,2025,3,412,bank,1348.9056133751722,17,3.1705882352941175,1.9411764705882353,2.080276802928625,425.4433288938391
Quinault winter steelhead 2024-25,2025,3,412,boat,2113.185162037037,18,7.053703888888889,2.111111111111111,1.277694851815008,299.58518181713885
Quinault winter steelhead 2025-26,2025,12,412,bank,0,NA,NA,NA,NA,NA
Quinault winter steelhead 2025-26,2025,12,412,boat,0,NA,NA,NA,NA,NA
Quinault winter steelhead 2025-26,2026,1,412,bank,211.4787473290598,1,7,3,NA,30.21124961843711
Quinault winter steelhead 2025-26,2026,1,412,boat,387.44687500000003,NA,NA,NA,NA,NA
Quinault winter steelhead 2025-26,2026,2,412,bank,561.5638575053417,2,6.25,1,0.5892603650339974,89.85021720085467
Quinault winter steelhead 2025-26,2026,2,412,boat,1027.0680555555555,1,8.33333,3,NA,123.24821596595304
Quinault winter steelhead 2025-26,2026,3,412,bank,740.5737399839742,NA,NA,NA,NA,NA
Quinault winter steelhead 2025-26,2026,3,412,boat,1283.2689236111112,NA,NA,NA,NA,NA
Satsop salmon 2022,2022,10,329,bank,7810.297826995858,41,3.9532519512195123,1.6829268292682926,2.3528473688269917,1975.664066791015
Satsop salmon 2022,2022,10,329,boat,4153.347077205883,32,6.590624375,2.5,2.398938811931881,630.1902279487567
Satsop salmon 2022,2022,11,329,bank,10065.925177636569,142,4.220070352112676,1.7112676056338028,2.2945317432176022,2385.250561663577
Satsop salmon 2022,2022,11,329,boat,5033.545919117647,62,6.1107527419354835,2.467741935483871,2.058966846262249,823.719455145775
Satsop salmon 2022,2022,12,329,bank,924.7185206825077,38,2.6469294736842106,1.5263157894736843,1.9445734384691453,349.35517922788085
Satsop salmon 2022,2022,12,329,boat,310.0947027051561,6,5.855555,1.8333333333333333,2.107597187251397,52.95735463250813
Satsop salmon 2023,2023,10,329,bank,26460.48079831727,124,4.060618225806452,1.7258064516129032,2.2535489284598818,6516.367539837393
Satsop salmon 2023,2023,10,329,boat,13377.00676484421,41,6.520325365853658,2.268292682926829,2.3741856542697937,2051.58577436923
Satsop salmon 2023,2023,11,329,bank,4579.041340830508,105,2.812380666666667,1.638095238095238,2.2023634373075156,1628.1726706142342
Satsop salmon 2023,2023,11,329,boat,5479.2826978248095,53,5.507233018867924,2.6226415094339623,2.03509662772915,994.9247978163705
Satsop salmon 2023,2023,12,329,bank,0,NA,NA,NA,NA,NA
Satsop salmon 2023,2023,12,329,boat,0,NA,NA,NA,NA,NA
Satsop salmon 2024,2024,10,329,bank,19060.941914352796,201,4.478441094527363,1.756218905472637,2.147174862905161,4256.155548779058
Satsop salmon 2024,2024,10,329,boat,12786.939517088224,59,6.513559322033898,2.4237288135593222,2.289155600601464,1963.1262854754234
Satsop salmon 2024,2024,11,329,bank,5158.467425535642,87,3.548084482758621,1.8045977011494252,1.8997765318117534,1453.8739002981563
Satsop salmon 2024,2024,11,329,boat,5619.028138550135,56,6.138095357142857,2.625,1.8241665676098016,915.4351328236229
Satsop salmon 2024,2024,12,329,bank,819.0608623889308,28,2.6291667857142857,1.8214285714285714,1.837601838113315,311.52868157293807
Satsop salmon 2024,2024,12,329,boat,1432.5003911974302,19,5.37193,1.894736842105263,1.5920532124063358,266.6640092475945
Satsop salmon 2025,2025,10,329,bank,17686.83693450856,95,3.6643856842105262,1.9894736842105263,1.8984198189948536,4826.685414343632
Satsop salmon 2025,2025,10,329,boat,11279.924519400352,40,6.38583375,2.325,1.7745530469355209,1766.3980869217512
Satsop salmon 2025,2025,11,329,bank,2832.2780104383023,83,3.2200809638554215,1.6265060240963856,1.8755321477582487,879.5673283466759
Satsop salmon 2025,2025,11,329,boat,3513.311563492063,69,5.9285033333333335,2.5217391304347827,2.086568283622563,592.6135764718689
Satsop salmon 2025,2025,12,329,bank,843.8877034184,16,2.169791875,1.25,1.3162540410078836,388.92564450145704
Satsop salmon 2025,2025,12,329,boat,814.2489576719577,12,5.333334166666667,2.0833333333333335,2.1035795994726287,152.67165570854584
Satsop winter steelhead 2024-25,2024,11,329,bank,5394.623047289553,87,3.548084482758621,1.8045977011494252,1.8997765318117534,1520.4325245083387
Satsop winter steelhead 2024-25,2024,11,329,boat,8805.615045103092,56,6.138095357142857,2.625,1.8241665676098016,1434.5842696718717
Satsop winter steelhead 2024-25,2024,12,329,bank,724.7460756760885,28,2.6291667857142857,1.8214285714285714,1.837601838113315,275.6561811194459
Satsop winter steelhead 2024-25,2024,12,329,boat,2047.8669654448263,19,5.37193,1.894736842105263,1.5920532124063358,381.2162417315241
