block,river_label,fishery_name,catch_area_code,year,month,location,mode,angler_trips,total_salmon_harvest,tier,source_id,method,location_basis,mode_basis
PugetSound,Cascade,Cascade fall salmon 2022,826,2022,9,bank,unguided,534.68092532271,137.273,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,10,boat,guided,1.9089656644344066,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,10,boat,unguided,4.061629073264695,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,10,bank,unguided,96.85038023541254,48.646551724137936,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,10,boat,guided,38.636717687074835,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,10,boat,unguided,82.20578231292517,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,10,bank,unguided,11.868860942493846,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,10,boat,guided,5.405186005794653,16.215959183673473,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,10,boat,unguided,11.5003957570099,34.502040816326534,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,398,2022,11,bank,unguided,152.75451977679356,14.85341379310345,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,398,2022,11,boat,guided,55.90274212726423,24.46577920310982,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,398,2022,11,boat,unguided,118.9420045260941,52.054849368318756,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,400,2022,11,bank,unguided,75.50220562231019,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,400,2022,11,boat,guided,2.5072813281666466,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,400,2022,11,boat,unguided,5.334641123758822,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,11,bank,unguided,19.60150345228354,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,11,boat,guided,3.7565844117032356,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,11,boat,unguided,7.992732790857947,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,11,bank,unguided,70.38933369934773,21.246258620689655,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,11,boat,guided,38.23970176846165,26.80100396825397,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,11,boat,unguided,81.36106759247158,57.02341269841269,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,11,bank,unguided,466.27544161201513,261.66516871921186,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,11,boat,guided,115.11896951234368,341.1990578231293,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,11,boat,unguided,244.93397768583762,725.9554421768707,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,398,2022,12,bank,unguided,216.19242285251676,6.795775862068967,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,398,2022,12,boat,guided,37.80195033871102,1.7772607709750567,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,398,2022,12,boat,unguided,80.42968157172558,3.7814058956916097,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,400,2022,12,bank,unguided,154.82079078521727,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,400,2022,12,boat,guided,1.9741643658875414,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,400,2022,12,boat,unguided,4.200349714654343,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,12,bank,unguided,1.1973604442545502,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,12,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,402,2022,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,12,bank,unguided,73.37705585739211,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,12,boat,guided,3.2624849654541013,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,404,2022,12,boat,unguided,6.941457373306598,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,12,bank,unguided,99.69618292183021,22.042293103448277,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,12,boat,guided,1.472038079041381,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2022,406,2022,12,boat,unguided,3.131995912854002,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,9,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,9,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,9,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,9,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,9,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,9,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,9,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,9,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,9,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,9,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,9,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,9,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,9,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,9,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,9,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,10,bank,unguided,88.59612463305619,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,10,boat,guided,42.62268333127073,16.22264089347079,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,10,boat,unguided,90.74506773754415,34.53852577319588,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,10,bank,unguided,142.20360503651227,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,10,boat,guided,1.288028409580861,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,10,boat,unguided,2.742254033301188,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,10,bank,unguided,39.71198441815997,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,10,boat,guided,36.1089839043901,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,10,boat,unguided,76.87719153837894,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,10,bank,unguided,543.0373692719395,63.0064,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,10,boat,guided,236.72058823295285,218.35088092783502,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,10,boat,unguided,503.9857684959642,464.87606907216497,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,10,bank,unguided,384.31377949324616,80.94355555555556,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,10,boat,guided,30.379503579121433,31.290984536082465,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,10,boat,unguided,64.67894310393596,66.61951546391752,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,11,bank,unguided,91.0700999645242,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,11,boat,guided,55.57533844208657,4.268092783505154,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,11,boat,unguided,118.32168829605529,9.086907216494845,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,11,bank,unguided,54.5393272981472,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,11,boat,guided,2.6877771372300656,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,11,boat,unguided,5.722364227651108,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,11,bank,unguided,2.2354686805276685,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,11,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,11,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,11,bank,unguided,83.13911282200692,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,11,boat,guided,54.87391896923952,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,11,boat,unguided,116.82834361192931,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,11,bank,unguided,230.0965842966889,0.392,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,11,boat,guided,44.09300766498649,17.845773195876287,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,11,boat,unguided,93.87543567384222,37.99422680412371,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,12,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,12,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,398,2023,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,12,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,12,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,400,2023,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,12,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,12,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,402,2023,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,12,bank,unguided,0.3851001350837462,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,12,boat,guided,0.9276690662857956,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,404,2023,12,boat,unguided,1.9750373669310488,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,12,bank,unguided,1.3421848775376062,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,12,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2023,406,2023,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,9,bank,unguided,159.25805916148718,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,9,boat,guided,56.79513344196582,4.0423728813559325,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,9,boat,unguided,82.82623626953347,5.8951271186440675,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,9,bank,unguided,76.92433379062567,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,9,boat,guided,4.008888037963598,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,9,boat,unguided,5.846295055363581,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,9,bank,unguided,149.07060927120546,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,9,boat,guided,21.535014844411748,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,9,boat,unguided,31.4052299814338,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,9,bank,unguided,272.186521966205,14.028755868544597,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,9,boat,guided,127.6677720961453,166.415593220339,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,9,boat,unguided,186.18216764021187,242.68940677966103,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,9,bank,unguided,442.9851588712301,16.58732394366197,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,9,boat,guided,19.45415415380924,11.987796610169491,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,9,boat,unguided,28.37064147430514,17.482203389830506,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,10,bank,unguided,57.16532272251992,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,10,boat,guided,64.93121636714858,3.0313220338983053,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,10,boat,unguided,94.69135720209167,4.420677966101695,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,10,bank,unguided,85.6843427251743,2.7605633802816896,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,10,boat,guided,2.7640863554881125,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,10,boat,unguided,4.030959268420164,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,10,bank,unguided,55.465866183080365,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,10,boat,guided,33.3697334554814,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,10,boat,unguided,48.664194622577035,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,10,bank,unguided,437.17114953486106,72.65342723004694,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,10,boat,guided,367.58198165051766,300.8117694915254,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,10,boat,unguided,536.0570565736715,438.68383050847456,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,10,bank,unguided,619.5255918693757,82.23253521126759,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,10,boat,guided,223.69741291830542,261.7223593220339,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,10,boat,unguided,326.22539383919536,381.6784406779661,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,11,bank,unguided,146.42584952563143,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,11,boat,guided,92.0587538354268,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,398,2024,11,boat,unguided,134.25234934333074,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,11,bank,unguided,89.41008002751083,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,11,boat,guided,9.61064939429289,5.994305084745763,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,400,2024,11,boat,unguided,14.015530366677131,8.741694915254238,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,11,bank,unguided,19.413269496666985,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
