fishery_name,year,location,in_batch,in_interviews,status,month,n_batch,n_int_complete,pct_diff,mean_trip_length,mean_hrs_int,ratio
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,2,34,-94.11764705882354,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,2,34,-94.11764705882354,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,2,34,-94.11764705882354,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,2,34,-94.11764705882354,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,2,34,-94.11764705882354,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,2,34,-94.11764705882354,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,NA,34,NA,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,25,34,-26.470588235294116,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.758335,5.478378378378379,1.2336378638381844
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,5.0593328,5.478378378378379,0.923509193882585
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,9,3,34,-91.17647058823529,6.044443333333334,5.478378378378379,1.1033271008057886
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,12,106,-88.67924528301887,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,1,106,-99.05660377358491,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,NA,106,NA,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,66,106,-37.735849056603776,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.941666666666666,6.0593939393939396,0.9805711142228445
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,5.8,6.0593939393939396,0.9571914382876575
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.057323181818182,6.0593939393939396,0.9996582566513302
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,10,22,106,-79.24528301886792,6.748485,6.0593939393939396,1.1137227695539107
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,21,55,-61.81818181818182,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,3,55,-94.54545454545455,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,NA,55,NA,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,2,55,-96.36363636363636,6.273215,5.8554545454545455,1.0713455208818508
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.367460476190476,5.8554545454545455,1.0874408513910143
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.766666666666667,5.8554545454545455,1.1556176577136055
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,2.25,5.8554545454545455,0.38425710293432697
Quillayute fall salmon 2025,2025,boat,TRUE,TRUE,both,11,28,55,-49.09090909090909,6.273215,5.8554545454545455,1.0713455208818508
