license_year,region,system,stream,stream_code,species,calendar_year,calendar_month,harvest_count
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Coho,2017,2,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Coho,2017,3,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,4,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,5,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,6,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,7,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,8,9
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,9,28
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,10,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,11,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2016,12,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2017,1,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2017,2,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackchin,2017,3,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,4,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,5,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,6,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,7,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,8,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,9,46
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,10,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,11,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2016,12,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2017,1,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2017,2,0
2016,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Jackcoho,2017,3,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,4,25
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,5,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,6,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,7,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,8,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,9,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,10,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,11,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2016,12,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2017,1,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2017,2,0
2016,Columbia - Lower,Mill Creek (Cowlitz Co),Mill Creek (Cowlitz Co),624,Chinook,2017,3,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,4,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,5,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,6,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,7,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,8,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,9,8
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,10,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,11,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2016,12,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2017,1,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2017,2,0
2016,Columbia - Lower,Skamokawa Creek,Skamokawa Creek,638,Chinook,2017,3,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,4,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,5,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,6,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,7,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,8,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,9,8
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,10,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,11,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2016,12,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2017,1,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2017,2,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,2017,3,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,4,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,5,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,6,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,7,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,8,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,9,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,10,8
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,11,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2016,12,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2017,1,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2017,2,0
2016,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,5,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,6,226
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,7,29
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,8,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,9,765
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,10,353
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,11,20
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,5,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,6,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,7,10
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,8,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,9,10
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,10,10
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,11,39
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,5,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,6,59
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,7,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,8,20
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,9,10
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,10,10
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,11,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,5,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,6,10
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,7,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,8,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,9,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,10,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,11,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,5,178
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,6,20
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,7,40
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,8,99
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,9,2488
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,10,833
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,11,60
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2016,12,40
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2017,2,30
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,5,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,6,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,7,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,8,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,9,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,10,29
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,11,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,5,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,6,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,7,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,8,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,9,20
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,10,2568
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,11,855
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Coho,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,5,69
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,6,39
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,7,39
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,8,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,9,98
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,10,49
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,11,39
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackchin,2017,3,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,4,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,5,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,6,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,7,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,8,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,9,10
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,10,216
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,11,88
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2016,12,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2017,1,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2017,2,0
2016,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Jackcoho,2017,3,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,4,639
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,5,1522
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,6,28
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,7,32
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,8,761
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,9,1049
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,10,592
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,11,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2016,12,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2017,1,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2017,2,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Chinook,2017,3,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,4,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,5,18
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,6,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,7,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,8,18
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,9,197
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,10,120
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,11,18
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2016,12,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2017,1,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2017,2,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Coho,2017,3,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,4,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,5,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,6,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,7,42
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,8,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,9,9
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,10,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,11,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2016,12,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2017,1,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2017,2,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Sockeye,2017,3,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,4,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,5,46
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,6,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,7,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,8,102
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,9,46
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,10,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,11,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2016,12,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2017,1,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2017,2,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackchin,2017,3,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,4,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,5,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,6,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,7,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,8,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,9,9
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,10,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,11,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2016,12,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2017,1,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2017,2,0
2016,Columbia - Middle,Little White Salmon River & Drano Lake,Little White Salmon River & Drano Lake,618,Jackcoho,2017,3,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,4,85
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,5,142
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,6,47
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,7,9
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,8,569
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,9,1963
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,10,569
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,11,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2016,12,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2017,1,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2017,2,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Chinook,2017,3,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,4,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,5,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,6,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,7,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,8,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,9,95
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,10,114
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,11,85
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2016,12,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2017,1,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2017,2,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Coho,2017,3,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,4,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,5,9
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,6,0
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,7,9
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,8,57
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,9,161
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,10,76
2016,Columbia - Middle,Mid Columbia,Columbia Bonneville Dam to The Dalles Dam,527,Jackchin,2016,11,0
