analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,207.148,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,29.965,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-11,2023-09-17,37,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,29.965,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,94.66033333333333,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,1624.353425333333,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,378.6413333333333,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,64.767,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-18,2023-09-24,38,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,64.767,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,35.718333333333334,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,34.76821633333334,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,142.87333333333333,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,28.748,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,28.748,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,20.076,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-09-25,2023-10-01,39,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,20.076,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,16.899,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,118.66969200000001,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,67.596,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,1.1395,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,2.5969205,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,4.558,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,23.7,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,23.7,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,23.717,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-02,2023-10-08,40,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,23.717,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,5.480666666666667,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,47.45832933333334,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,21.922666666666668,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,12.652666666666667,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,253.74732433333335,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekday,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,50.61066666666667,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,10.44,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-09,2023-10-15,41,weekend,Boat,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,10.44,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-16,2023-10-22,42,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-23,2023-10-29,43,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-30,2023-11-05,44,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-30,2023-11-05,44,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-30,2023-11-05,44,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-30,2023-11-05,44,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-30,2023-11-05,44,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-10-30,2023-11-05,44,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
