analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,daily_variance,133952.06442153547,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,total_effort,5932.600570377184,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,daily_mean,1913.173626954922,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,total_effort,1913.173626954922,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,daily_mean,850.2626320147194,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,daily_variance,4395.995019027197,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,total_effort,2550.7878960441585,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,daily_mean,921.8560832566698,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,total_effort,921.8560832566698,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,daily_mean,410.19393054277833,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,daily_variance,9175.250294949403,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,1,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,total_effort,1230.581791628335,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,daily_mean,872.7013365532046,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,daily_variance,45693.756653791046,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,days_open,4,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,total_effort,3490.805346212818,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,number_observations,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,daily_mean,908.0577759889604,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,daily_variance,13009.376944532169,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,total_effort,2724.1733279668815,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,daily_mean,1484.5451356945723,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,total_effort,1484.5451356945723,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,daily_mean,890.3032543698251,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,daily_variance,9498.987103800257,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,total_effort,2670.9097631094755,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,daily_mean,1279.13004599816,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,total_effort,1279.13004599816,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,number_observations,2,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,daily_mean,561.792564397424,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,daily_variance,4087.4976648016304,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,total_effort,1685.377693192272,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,daily_mean,991.682566697332,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,total_effort,991.682566697332,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,daily_mean,740.9419112235511,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,daily_variance,43391.25064512345,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,total_effort,2222.8257336706533,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,daily_mean,941.3058739650414,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,total_effort,941.3058739650414,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,daily_mean,611.3088960441582,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,daily_variance,3642.262107734633,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,total_effort,1833.9266881324747,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,daily_mean,794.5804691812327,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,total_effort,794.5804691812327,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,daily_mean,517.5581499540018,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,daily_variance,20011.418430564958,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,degrees_freedom,12.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,2,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,total_effort,1552.6744498620055,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,number_observations,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,days_open,4,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekday,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,number_observations,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,days_open,2,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-16,2022-08-21,33,weekend,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,number_observations,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,days_open,5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekday,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,number_observations,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,days_open,2,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-22,2022-08-28,34,weekend,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,number_observations,2,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,daily_mean,1317.6272263109477,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,daily_variance,90482.40389153006,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,days_open,5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekday,Bank,NA,PE,effort,total_effort,6588.136131554738,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,daily_mean,1654.7135326586938,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-08-29,2022-09-04,35,weekend,Bank,NA,PE,effort,total_effort,1654.7135326586938,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,number_observations,2,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,daily_mean,694.5161350045998,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,daily_variance,42884.86183447923,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekday,Bank,NA,PE,effort,total_effort,2083.5484050137993,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,daily_mean,979.1296228150874,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-05,2022-09-11,36,weekend,Bank,NA,PE,effort,total_effort,979.1296228150874,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,daily_mean,656.3191407543698,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,daily_variance,15880.564990671657,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,degrees_freedom,8.5,week
