fishery_name,study_design,year,month,catch_area_code,angler_final,catch_group,species_scope,is_total,est_cg,harvest_est,harvest_var,n_strata,harvest_se,harvest_cv,harvest_l95,harvest_u95,life_stage_levels,fin_mark_levels,fate_levels,total_effort_hrs,harvest_per_hr,pe_period,source,run_id
Chehalis salmon 2025,Standard,2025,10,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,3637.608162121212,237113.51144742413,4,486.9430269009139,0.13386351833369567,2683.1998293954207,4592.016494847003,Adult|Jack|NA,AD|NA|UM|UNK,Kept,32054.827168188735,0.1134808228113356,month,batch,NA
Chehalis salmon 2025,Standard,2025,10,317,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,32054.827168188735,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1201.135394325023,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1201.135394325023,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1201.135394325023,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1201.135394325023,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1201.135394325023,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1972.1497861831376,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,230.9395714285714,2408.604436505102,2,49.0775349473168,0.2125124535553937,134.7476029318305,327.1315399253123,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1972.1497861831376,0.1171004216041458,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1972.1497861831376,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,230.9395714285714,2408.604436505102,2,49.0775349473168,0.2125124535553937,134.7476029318305,327.1315399253123,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1972.1497861831376,0.1171004216041458,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,315,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1972.1497861831376,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2014.5667159348116,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,16.116583333333335,89.20460075694444,3,9.444818725467654,0.5860310793003678,-2.3952613685832667,34.62842803524994,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2014.5667159348116,0.00800002462358503,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2014.5667159348116,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,16.116583333333335,89.20460075694444,3,9.444818725467654,0.5860310793003678,-2.3952613685832667,34.62842803524994,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2014.5667159348116,0.00800002462358503,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2014.5667159348116,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,8059.403129158512,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,544.0321607142857,6816.872853129997,4,82.5643558270153,0.15176374080277283,382.20602329333576,705.8582981352357,Adult|Jack|NA,AD|NA|UM|UNK,Kept,8059.403129158512,0.06750278550355732,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,8059.403129158512,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,544.0321607142857,6816.872853129997,4,82.5643558270153,0.15176374080277283,382.20602329333576,705.8582981352357,Adult|Jack|NA,AD|NA|UM|UNK,Kept,8059.403129158512,0.06750278550355732,month,batch,NA
Chehalis salmon 2025,Standard,2025,11,317,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,8059.403129158512,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,104.80881005649933,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,104.80881005649933,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,104.80881005649933,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,104.80881005649933,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,104.80881005649933,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,300.7101392694064,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,208.48300000000003,680.3685899999999,1,26.083876053991663,0.12511272407818222,157.35860293417636,259.6073970658237,Adult|Jack|NA,AD|NA|UM|UNK,Kept,300.7101392694064,0.6933021962828463,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,300.7101392694064,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,208.48300000000003,680.3685899999999,1,26.083876053991663,0.12511272407818222,157.35860293417636,259.6073970658237,Adult|Jack|NA,AD|NA|UM|UNK,Kept,300.7101392694064,0.6933021962828463,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,315,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,300.7101392694064,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,225.97728574240165,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,225.97728574240165,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,225.97728574240165,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,225.97728574240165,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,225.97728574240165,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1291.5255834728564,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,143.75816666666668,9719.65445352778,4,98.58830789463718,0.6857927461139286,-49.47491680682219,336.99125014015556,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1291.5255834728564,0.1113088029430336,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1291.5255834728564,0,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,143.75816666666668,9719.65445352778,4,98.58830789463718,0.6857927461139286,-49.47491680682219,336.99125014015556,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1291.5255834728564,0.1113088029430336,month,batch,NA
Chehalis salmon 2025,Standard,2025,12,317,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1291.5255834728564,0,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,348,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|LV|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|LV|UM|UNK,Kept,342.870686026936,0,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,348,boat,TotalSalmon,Chinook+Coho,TRUE,Chinook|Coho_Adult|Jack_AD|LV|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|LV|UM|UNK,Kept,342.870686026936,0,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,348,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|LV|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|LV|UM|UNK,Kept,342.870686026936,0,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,350,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|LV|UM|UNK_Kept,42.26733333333333,83.65132577777779,2,9.146109871293794,0.2163871990495527,24.3409579855975,60.19370868106917,Adult|Jack,AD|LV|UM|UNK,Kept,2179.2353146767496,0.01939548843058416,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,350,bank,TotalSalmon,Chinook+Coho,TRUE,Chinook|Coho_Adult|Jack_AD|LV|UM|UNK_Kept,90.41633333333333,246.1181397777778,2,15.688152847858724,0.17351016425342097,59.66755375153023,121.16511291513643,Adult|Jack,AD|LV|UM|UNK,Kept,2179.2353146767496,0.04148993581574047,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,350,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|LV|UM|UNK_Kept,48.149,365.77472133333333,2,19.125237811157625,0.39720945006454184,10.663533890131056,85.63446610986895,Adult|Jack,AD|LV|UM|UNK,Kept,2179.2353146767496,0.02209444738515631,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,350,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|LV|UM|UNK_Kept,56.034166666666664,136.96702819444442,2,11.703291340236063,0.20885991594835407,33.095715639803984,78.97261769352934,Adult|Jack,AD|LV|UM|UNK,Kept,1886.7101781705944,0.0296994033927346,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,350,boat,TotalSalmon,Chinook+Coho,TRUE,Chinook|Coho_Adult|Jack_AD|LV|UM|UNK_Kept,194.735,7383.158323333333,2,85.92530665254174,0.4412422351017625,26.321398961018215,363.14860103898184,Adult|Jack,AD|LV|UM|UNK,Kept,1886.7101781705944,0.10321405070747026,month,batch,NA
Hoh fall salmon 2023,Standard,2023,9,350,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|LV|UM|UNK_Kept,138.70083333333335,8459.64122486111,2,91.9763079540656,0.6631272916221286,-41.572730256635225,318.9743969233019,Adult|Jack,AD|LV|UM|UNK,Kept,1886.7101781705944,0.07351464731473566,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,27.310249999999996,392.0350713125,2,19.799875537803263,0.7249979600261172,-11.4975060540944,66.1180060540944,Adult|Jack,AD|UM,Kept,545.2727548320518,0.05008548429750862,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,bank,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,39.003,369.62678883333336,2,19.225680451763814,0.4929282478723128,1.320666314542919,76.68533368545708,Adult|Jack,AD|UM,Kept,545.2727548320518,0.07152933949911586,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,11.69275,31.406565145833333,2,5.604156060089095,0.47928469009335656,0.7086041222253741,22.676895877774623,Adult|Jack,AD|UM,Kept,545.2727548320518,0.02144385520160723,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,545.2727548320518,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,117.90941666666669,355.0829000902778,2,18.843643492973374,0.1598145765256807,80.97587542043885,154.8429579128945,Adult|Jack,AD|UM,Kept,2227.036629227053,0.05294453405896157,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,boat,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,154.18191666666664,757.2558892569444,2,27.51828281810012,0.17847931465006517,100.2460823431904,208.11775099014287,Adult|Jack,AD|UM,Kept,2227.036629227053,0.06923187281395511,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,36.2725,102.25300341666666,2,10.11202271638403,0.27877931535968103,16.4529354758873,56.0920645241127,Adult|Jack,AD|UM,Kept,2227.036629227053,0.01628733875499356,month,batch,NA
Hoh fall salmon 2025,Standard,2025,9,350,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,2227.036629227053,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,114.28303955621062,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,bank,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,3.014,4.542097999999999,2,2.131219838496254,0.7071067811865475,-1.1631908834526583,7.1911908834526574,Adult|Jack,AD|UM,Kept,114.28303955621062,0.02637311723335421,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,3.014,4.542097999999999,2,2.131219838496254,0.7071067811865475,-1.1631908834526583,7.1911908834526574,Adult|Jack,AD|UM,Kept,114.28303955621062,0.02637311723335421,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,114.28303955621062,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,17.624,232.95403199999993,2,15.262831716296944,0.8660254037844386,-12.29115016394201,47.53915016394201,Adult|Jack,AD|UM,Kept,1171.2132789855073,0.01504764359849618,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,boat,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,223.69599999999997,13138.995468,2,114.62545732951298,0.5124162136538561,-0.9698963658454716,448.3618963658454,Adult|Jack,AD|UM,Kept,1171.2132789855073,0.1909951022701545,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,206.07599999999996,14930.738028,2,122.19139915722384,0.5929433760225541,-33.41914234815874,445.5711423481587,Adult|Jack,AD|UM,Kept,1171.2132789855073,0.17595087393348277,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,348,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,1171.2132789855073,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,903.5750556465046,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,bank,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,63.54983333333333,567.0899293944445,2,23.813650064499654,0.3747240364831745,16.875079206914002,110.22458745975266,Adult|Jack,AD|UM,Kept,903.5750556465046,0.07033154903536339,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,63.54983333333333,567.0899293944445,2,23.813650064499654,0.3747240364831745,16.875079206914002,110.22458745975266,Adult|Jack,AD|UM,Kept,903.5750556465046,0.07033154903536339,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,903.5750556465046,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,164.95999999999998,2084.8965033555555,2,45.66066691755121,0.27679841729844334,75.46509284159961,254.45490715840037,Adult|Jack,AD|UM,Kept,3720.7273637949543,0.04433541721039971,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,boat,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,784.2158333333333,26611.80506199444,2,163.1312510281045,0.20801830834594365,464.4785813182486,1103.953085348418,Adult|Jack,AD|UM,Kept,3720.7273637949543,0.21076949656786267,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,619.2583333333333,25015.799424088887,2,158.16383728301767,0.25540849233575275,309.2572122586187,929.259454408048,Adult|Jack,AD|UM,Kept,3720.7273637949543,0.16643475126909624,month,batch,NA
Hoh fall salmon 2025,Standard,2025,10,350,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,3720.7273637949543,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,166.00951247730757,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,bank,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,6.273,34.721055,2,5.892457466965714,0.9393364366277244,-5.2762166352527995,17.8222166352528,Adult|Jack,AD|UM,Kept,166.00951247730757,0.03778699127772861,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,6.273,34.721055,2,5.892457466965714,0.9393364366277244,-5.2762166352527995,17.8222166352528,Adult|Jack,AD|UM,Kept,166.00951247730757,0.03778699127772861,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,166.00951247730757,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,1372.334120169082,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,boat,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,621.8106666666667,90914.16657911112,2,301.51976150678934,0.48490606171673256,30.831934113359697,1212.7893992199738,Adult|Jack,AD|UM,Kept,1372.334120169082,0.45310442808931617,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,621.8106666666667,90914.16657911112,2,301.51976150678934,0.48490606171673256,30.831934113359697,1212.7893992199738,Adult|Jack,AD|UM,Kept,1372.334120169082,0.45310442808931617,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,348,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,1372.334120169082,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,161.64887920486683,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,bank,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,161.64887920486683,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,161.64887920486683,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,161.64887920486683,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,123.69534239130434,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,boat,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,123.69534239130434,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,123.69534239130434,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,11,350,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,123.69534239130434,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,12,348,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,29.98782608695652,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,12,348,boat,TotalSalmon,Chinook+Coho+Sockeye,TRUE,Chinook|Coho|Sockeye_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,29.98782608695652,0,month,batch,NA
Hoh fall salmon 2025,Standard,2025,12,348,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,29.98782608695652,0,month,batch,NA
