fishery_name,year,month,catch_area_code,angler_final,total_effort_hrs,n_completed_angler_trips,mean_trip_length,mean_group_size,sd,total_trips_est,pe_period,study_design,source,run_id
Snohomish fall salmon 2022,2022,11,850,boat,874.9498677248678,2,2.966665,1.5,0.02356786901694753,294.92708739438655,week,NA,batch,NA
Snohomish fall salmon 2022,2022,11,852,bank,745.4736350770191,8,3.23750125,1.5,1.867999605937841,230.26203776045463,week,NA,batch,NA
Snohomish fall salmon 2022,2022,11,852,boat,2099.6174603174604,11,3.630303636363637,2.8181818181818183,1.4358266773832609,578.3586362546199,week,NA,batch,NA
Snohomish fall salmon 2023,2023,9,850,bank,59623.391037426234,464,2.9836205603448276,1.8448275862068968,1.9827956486323897,19983.57024008956,week,NA,batch,NA
Snohomish fall salmon 2023,2023,9,850,boat,53285.84822635136,785,4.432377885350318,2.5337579617834396,1.907830684609449,12021.955168233551,week,NA,batch,NA
Snohomish fall salmon 2023,2023,10,844,bank,4325.248053142046,48,2.9277775,1.625,1.9590530527983985,1477.3144657140258,week,NA,batch,NA
Snohomish fall salmon 2023,2023,10,844,boat,731.1071354166668,7,7.216667142857143,2.2857142857142856,2.495643801004157,101.3081414098884,week,NA,batch,NA
Snohomish fall salmon 2023,2023,10,850,bank,28632.863063249377,305,3.138087475409836,1.6262295081967213,1.4677663837019546,9124.303668274864,week,NA,batch,NA
Snohomish fall salmon 2023,2023,10,850,boat,26281.776143721847,243,4.477435144032921,2.308641975308642,1.8167431184489715,5869.828439334867,week,NA,batch,NA
Snohomish fall salmon 2023,2023,11,844,bank,3020.7049798615644,23,2.9652178260869566,1.434782608695652,1.4857053072529574,1018.7126737491092,week,NA,batch,NA
Snohomish fall salmon 2023,2023,11,844,boat,2093.9591891891896,26,5.120513076923077,2.269230769230769,1.5726356221344326,408.93542458199374,week,NA,batch,NA
Snohomish fall salmon 2024,2024,9,850,bank,3521.325242439571,175,2.471999942857143,1.782857142857143,1.6929250292069975,1424.4843543036718,week,NA,batch,NA
Snohomish fall salmon 2024,2024,9,850,boat,11112.203792517006,312,4.616025897435898,2.3141025641025643,1.9273369076499172,2407.3096727402667,week,NA,batch,NA
Snohomish fall salmon 2024,2024,10,850,bank,10349.32829544979,256,2.524999921875,1.56640625,1.7549190970081543,4098.744006203629,week,NA,batch,NA
Snohomish fall salmon 2024,2024,10,850,boat,13787.280259353742,227,4.21130704845815,2.171806167400881,1.9867950052090304,3273.87200712462,week,NA,batch,NA
Snohomish fall salmon 2024,2024,11,844,bank,3267.3354930429864,109,2.36926623853211,1.6238532110091743,1.640587810455837,1379.0495301478988,week,NA,batch,NA
Snohomish fall salmon 2024,2024,11,844,boat,2564.9151828231293,44,5.933712727272727,2.636363636363636,1.8890906853770772,432.26143575070313,week,NA,batch,NA
Snohomish fall salmon 2024,2024,11,850,bank,309.64848020223474,4,0.94583,2,0.08539125638299667,327.38280684925905,week,NA,batch,NA
Snohomish fall salmon 2024,2024,11,850,boat,255.9700141723356,4,4.5041675,1.5,1.8490439346389256,56.829594852397385,week,NA,batch,NA
Snohomish fall salmon 2024,2024,11,852,bank,1558.3228763935344,54,2.0108024074074073,1.4444444444444444,1.1440086685545952,774.9756369163744,week,NA,batch,NA
Snohomish fall salmon 2024,2024,11,852,boat,980.7507950680272,23,3.619565217391304,2.8260869565217392,1.499314427287199,270.95817761639194,week,NA,batch,NA
Snohomish fall salmon 2025,2025,8,850,bank,22438.206926346254,194,2.9819587113402064,1.963917525773196,1.7485055528291855,7524.653792493884,week,NA,batch,NA
Snohomish fall salmon 2025,2025,8,850,boat,16178.901818181816,149,4.821476577181208,2.4832214765100673,2.099168845360176,3355.590670035055,week,NA,batch,NA
Snohomish fall salmon 2025,2025,9,850,bank,47899.8933187129,322,2.938612919254658,1.81055900621118,1.5878254152628657,16300.171078966772,week,NA,batch,NA
Snohomish fall salmon 2025,2025,9,850,boat,29319.003737373736,172,4.548740348837209,2.5930232558139537,1.9351059742949288,6445.521504622379,week,NA,batch,NA
Snohomish fall salmon 2025,2025,10,844,bank,527.7652168369515,6,2.5999983333333336,1.5,0.9588756378679494,202.9867519800787,week,NA,batch,NA
Snohomish fall salmon 2025,2025,10,844,boat,76.87136363636363,3,2.0166666666666666,1.6666666666666667,0.8135973956652844,38.118031555221634,week,NA,batch,NA
Snohomish fall salmon 2025,2025,10,850,bank,892.0037612280732,13,2.333333076923077,1.6153846153846154,1.167441326151516,382.2873682502037,week,NA,batch,NA
Snohomish fall salmon 2025,2025,10,850,boat,1590.4368518518518,23,4.038406086956522,2,1.5302944545762165,393.8278661446992,week,NA,batch,NA
Snohomish fall salmon 2025,2025,11,844,bank,3302.159692495088,52,2.3564103846153848,1.3269230769230769,1.1875308013111046,1401.3516975032635,week,NA,batch,NA
Snohomish fall salmon 2025,2025,11,844,boat,1382.447356902357,22,4.481817727272727,2.6818181818181817,2.2147637352740506,308.45684519696044,week,NA,batch,NA
Snohomish fall salmon 2025,2025,11,850,bank,82.37209940207305,2,2.391665,2,2.203818491720677,34.44131991816289,week,NA,batch,NA
Snohomish fall salmon 2025,2025,11,850,boat,56.50141414141414,NA,NA,NA,NA,NA,week,NA,batch,NA
Stillaguamish salmon and gamefish 2023-24,2023,9,872,bank,816.1917084491291,11,3.2893936363636365,1.4545454545454546,1.2382615053232715,248.128317458355,week,NA,batch,NA
Stillaguamish salmon and gamefish 2023-24,2023,9,872,boat,0,1,8.41667,4,NA,0,week,NA,batch,NA
Stillaguamish salmon and gamefish 2023-24,2023,9,876,bank,16472.729033915086,106,3.054088396226415,1.858490566037736,1.879736883510758,5393.664785298467,week,NA,batch,NA
Stillaguamish salmon and gamefish 2023-24,2023,9,876,boat,1818.50484375,16,4.2604175,2.125,1.615971576806556,426.83723924943973,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,9,872,bank,993.0138312097366,19,3.1771931578947368,1.4210526315789471,1.4913870439368873,312.54436915246436,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,9,872,boat,0,2,7.791665,2,1.35529035429682,0,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,9,876,bank,9143.1901889491,128,2.738150703125,1.8203125,2.0077779688627633,3339.184427838157,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,9,876,boat,346.62927083333335,5,4.046664,2.8,2.9139132584515965,85.6580311173187,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,10,872,bank,1116.3727922330827,27,2.8814818518518517,1.2222222222222223,1.803110082632947,387.4300966065844,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,10,872,boat,59.35604166666666,3,6.227776666666666,2.3333333333333335,1.6038419902326204,9.530855848502382,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,10,874,bank,751.2163772538563,6,2.3416683333333332,1.6666666666666667,0.7757270353266456,320.8039185397831,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,10,874,boat,46.69791666666667,NA,NA,NA,NA,NA,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,10,876,bank,10684.093890072005,235,2.4460994042553192,1.6425531914893616,1.6110329640692,4367.808549188796,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,10,876,boat,484.1739583333333,3,4.91667,2.3333333333333335,3.025309901481169,98.47599255864912,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,872,bank,663.7529483011688,12,2.575,1.6666666666666667,1.2380233920245611,257.7681352625898,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,872,boat,0,NA,NA,NA,NA,NA,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,874,bank,906.2443859182866,16,2.208333125,1.8125,1.614012844735005,410.3748549794934,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,874,boat,0,NA,NA,NA,NA,NA,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,876,bank,91.37294570214505,5,1.5,1.6,0.4805941057170801,60.91529713476336,week,NA,batch,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,876,boat,49.91166666666666,NA,NA,NA,NA,NA,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,9,872,bank,1934.3546368907012,41,3.4926834146341466,1.4146341463414631,1.2523480474904127,553.8305100272943,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,9,872,boat,76.22453703703704,2,8.833335,3,0.9428066845594596,8.629191243968108,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,9,876,bank,10660.00215419757,173,3.336031040462428,1.6647398843930636,1.8161116915529791,3195.4145584688326,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,9,876,boat,409.3159837962962,4,3.9375,2,1.9215336756525152,103.95326572604348,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,10,872,bank,1116.1102467472317,33,3.3601009090909093,1.3333333333333333,1.8700166522743915,332.1656929193833,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,10,872,boat,96.12797839506172,3,6.333333333333333,1.3333333333333333,1.5877132402714709,15.178101851851851,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,10,876,bank,18955.89115548713,379,2.861037994722955,1.4722955145118737,1.6268274398584477,6625.5293325185985,week,NA,batch,NA
Stillaguamish salmon and gamefish 2025-26,2025,10,876,boat,664.5248418209876,6,3.780555,1.5,1.690673358076598,175.77441455579606,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,10,315,bank,2280.2702734493223,NA,NA,NA,NA,NA,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,10,315,boat,2066.845169159544,4,3.770835,1.5,2.6997742738298203,548.1133937601471,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,10,317,bank,3492.7433298845544,8,1.6895825,1.625,0.8683116097305489,2067.2227191537286,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,10,317,boat,8496.1580252849,98,5.294047551020408,2.5714285714285716,2.2539332685394644,1604.851098031278,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,11,315,bank,817.5269100251793,3,5.42778,1,6.400746190585907,150.61902104086371,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,11,315,boat,2442.3365776353276,17,3.762745294117647,2.0588235294117645,2.1581038010111957,649.0836840467164,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,11,317,bank,1078.6652729989949,4,3.066665,2,2.6524269948420196,351.7388671403609,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,11,317,boat,7413.244367283951,76,4.516666578947368,2.460526315789474,1.9705630682452515,1641.3087478800892,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,12,315,bank,0.0163661697403586,NA,NA,NA,NA,NA,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,12,315,boat,93.66889245014244,NA,NA,NA,NA,NA,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,12,317,bank,124.11641587915344,NA,NA,NA,NA,NA,week,NA,batch,NA
Upper Chehalis salmon 2023,2023,12,317,boat,520.7327136752137,NA,NA,NA,NA,NA,week,NA,batch,NA
Wallace salmon and gamefish 2022-23,2022,10,860,bank,2768.2771369170096,105,3.217778,1.5809523809523809,1.8962419249396545,860.3070618659863,week,NA,batch,NA
Wallace salmon and gamefish 2022-23,2022,11,860,bank,6605.960811042524,232,3.2146548706896554,1.6293103448275863,1.585071212600736,2054.951799421415,week,NA,batch,NA
Wallace salmon and gamefish 2022-23,2022,12,860,bank,2297.3148137431413,40,2.578333,1.45,1.4693073506268708,891.0077999013864,week,NA,batch,NA
Wallace salmon and gamefish 2022-23,2023,1,860,bank,2774.66164266118,74,2.538739054054054,1.4594594594594594,1.262286051178758,1092.929042167759,week,NA,batch,NA
Wallace salmon and gamefish 2022-23,2023,2,860,bank,1156.200115204904,5,2.353332,1,1.3531034739146892,491.3034434601255,week,NA,batch,NA
Wallace salmon and gamefish 2023-24,2023,10,860,bank,7268.005107142856,106,3.0569183018867925,1.6132075471698113,1.6002426062096076,2377.5594861847944,week,NA,batch,NA
Wallace salmon and gamefish 2023-24,2023,11,860,bank,3033.1910357142856,22,2.2939386363636363,1.681818181818182,0.9194479320574486,1322.263371666522,week,NA,batch,NA
Wallace salmon and gamefish 2024-25,2024,10,860,bank,5753.8043536324785,253,3.2186430434782607,1.7628458498023716,1.890547395359928,1787.6491042680425,week,NA,batch,NA
Wallace salmon and gamefish 2024-25,2024,11,860,bank,2182.6236645299145,71,2.5685447887323942,1.6056338028169015,1.542391904592029,849.7510629772058,week,NA,batch,NA
Cascade fall salmon 2022,2022,9,826,bank,2430.570595813205,4,6.5291675,1.25,3.3852980023662615,372.2634770532698,month,NA,batch,NA
Cascade fall salmon 2022,2022,10,826,bank,2421.557174718196,42,4.689285,1.761904761904762,1.9878585591992477,516.4022179752769,month,NA,batch,NA
Cascade fall salmon 2022,2022,11,826,bank,2712.0351139794684,27,4.467901851851852,1.8888888888888888,2.1766776399190033,607.0041831503946,month,NA,batch,NA
Cascade fall salmon 2023,2023,9,826,bank,3246.744528769841,18,5.853703888888889,2.0555555555555554,2.260180997375155,554.6478930942502,month,NA,batch,NA
Cascade fall salmon 2023,2023,10,826,bank,8162.587459286746,43,4.680232093023256,2.13953488372093,1.8409979048325655,1744.0561273562862,month,NA,batch,NA
Cascade fall salmon 2023,2023,11,826,bank,1558.7055116915913,10,2.596666,1.5,1.6266280793865844,600.2718530960822,month,NA,batch,NA
Cascade fall salmon 2024,2024,9,826,bank,2982.3687481231227,6,5.300001666666667,1.6666666666666667,2.3419370472616605,562.710907598417,month,NA,batch,NA
Cascade fall salmon 2024,2024,10,826,bank,7961.63328865696,20,4.8275,2,1.66882483777941,1649.2249173810378,month,NA,batch,NA
Cascade fall salmon 2024,2024,11,826,bank,2049.2691146503644,7,5.033334285714286,2.142857142857143,1.8399126036024749,407.13948216526023,month,NA,batch,NA
Chehalis salmon 2022,2022,9,317,bank,4815.929383386875,24,2.1618045833333333,1.2916666666666667,1.4258019335065877,2227.735763221063,month,NA,batch,NA
Chehalis salmon 2022,2022,9,317,boat,23402.91741236772,220,4.759090681818182,2.109090909090909,1.835495766460152,4917.518697800223,month,NA,batch,NA
Chehalis salmon 2022,2022,10,317,bank,10225.160992791858,39,3.4435905128205127,1.6923076923076923,2.4105147356124985,2969.331270580375,month,NA,batch,NA
Chehalis salmon 2022,2022,10,317,boat,31488.589201058203,479,4.849721670146137,2.325678496868476,2.0036202297062187,6492.865228719271,month,NA,batch,NA
Chehalis salmon 2022,2022,11,317,bank,2865.327217017937,6,1.6055566666666667,1.1666666666666667,1.3576395174223042,1784.631633691702,month,NA,batch,NA
Chehalis salmon 2022,2022,11,317,boat,5298.62891685563,64,5.32994796875,2.078125,1.9379441836607931,994.1239479113124,month,NA,batch,NA
Chehalis salmon 2022,2022,12,317,bank,208.96194828715167,2,2.825,1,0.3181980515339462,73.96883125208909,month,NA,batch,NA
Chehalis salmon 2022,2022,12,317,boat,383.2043474426807,10,3.984998,1.7,1.9008848738697108,96.16174147206117,month,NA,batch,NA
Chehalis salmon 2024,2024,9,315,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Chehalis salmon 2024,2024,9,315,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Chehalis salmon 2024,2024,9,317,bank,2111.795999978989,70,3.354999857142857,1.4428571428571428,2.291521997332646,629.4474187481517,month,NA,batch,NA
Chehalis salmon 2024,2024,9,317,boat,26219.71698967646,284,5.327405985915493,2.1795774647887325,1.9417209044150725,4921.666765963719,month,NA,batch,NA
Chehalis salmon 2024,2024,10,315,bank,1073.481104574999,26,1.9391026923076924,1.5,1.433038569991911,553.5968305512835,month,NA,batch,NA
Chehalis salmon 2024,2024,10,315,boat,265.10974703935915,NA,NA,NA,NA,NA,month,NA,batch,NA
Chehalis salmon 2024,2024,10,317,bank,13454.941027894116,136,2.6683819852941175,1.4485294117647058,2.037093556039828,5042.359415573355,month,NA,batch,NA
Chehalis salmon 2024,2024,10,317,boat,34369.99955702862,308,5.10335512987013,2.301948051948052,1.942304865353584,6734.784995827493,month,NA,batch,NA
Chehalis salmon 2024,2024,11,315,bank,494.0449136926241,5,3.33,2,1.831795620272633,148.36183594373097,month,NA,batch,NA
Chehalis salmon 2024,2024,11,315,boat,866.1048379629631,24,3.52361,2.3333333333333335,1.8598019772358656,245.8004256892684,month,NA,batch,NA
Chehalis salmon 2024,2024,11,317,bank,4266.708344762661,98,3.4719389795918367,1.336734693877551,2.4331883546234634,1228.9122504290838,month,NA,batch,NA
Chehalis salmon 2024,2024,11,317,boat,12641.235079022988,119,4.650280336134454,2.495798319327731,1.989744127253268,2718.381294305155,month,NA,batch,NA
Chehalis salmon 2024,2024,12,315,bank,619.9776922879761,NA,NA,NA,NA,NA,month,NA,batch,NA
Chehalis salmon 2024,2024,12,315,boat,930.4484990320096,8,4.5729175,2.625,1.093267751739187,203.46933856384015,month,NA,batch,NA
Chehalis salmon 2024,2024,12,317,bank,620.5067415977228,3,0.7000000000000001,1.6666666666666667,0.3464101615137755,886.438202282461,month,NA,batch,NA
Chehalis salmon 2024,2024,12,317,boat,2619.788780965558,33,5.5575754545454545,1.878787878787879,2.0204173875295717,471.39059152545985,month,NA,batch,NA
Chehalis salmon 2025,2025,9,317,bank,4499.146362630927,51,3.1248370588235295,1.392156862745098,2.20942752380004,1439.801909007317,month,NA,batch,NA
Chehalis salmon 2025,2025,9,317,boat,42943.66288013699,315,4.886349333333333,2.092063492063492,2.076473405307402,8788.496267998506,month,NA,batch,NA
Chehalis salmon 2025,2025,10,315,bank,2084.147451982994,49,2.007482857142857,1.6122448979591837,1.2614480426891022,1038.1894144537052,month,NA,batch,NA
Chehalis salmon 2025,2025,10,315,boat,801.8774493721462,11,3.912122727272727,1.7272727272727273,1.98053228790692,204.97246770455027,month,NA,batch,NA
Chehalis salmon 2025,2025,10,317,bank,11910.170081720084,81,2.81893024691358,1.4814814814814814,2.0631679961214835,4225.067326430093,month,NA,batch,NA
Chehalis salmon 2025,2025,10,317,boat,32054.827168188735,352,4.873626789772727,2.397727272727273,2.33678879348106,6577.201856214262,month,NA,batch,NA
Chehalis salmon 2025,2025,11,315,bank,1201.135394325023,10,2.078332,1.8,2.534223254511462,577.9323969053179,month,NA,batch,NA
Chehalis salmon 2025,2025,11,315,boat,1972.1497861831376,61,3.930327868852459,2.098360655737705,1.797597784898979,501.7774221362728,month,NA,batch,NA
Chehalis salmon 2025,2025,11,317,bank,2014.5667159348116,45,2.732963333333333,1.2222222222222223,1.7994616244234627,737.1363864870043,month,NA,batch,NA
Chehalis salmon 2025,2025,11,317,boat,8059.403129158512,113,4.799557610619469,2.353982300884956,2.181934819266441,1679.1970808572714,month,NA,batch,NA
Chehalis salmon 2025,2025,12,315,bank,104.80881005649933,1,3.28333,1,NA,31.921497399438778,month,NA,batch,NA
Chehalis salmon 2025,2025,12,315,boat,300.7101392694064,2,4.066665,2,1.2492243371188378,73.94514651917636,month,NA,batch,NA
Chehalis salmon 2025,2025,12,317,bank,225.97728574240165,1,7.56667,3,NA,29.86482636911635,month,NA,batch,NA
Chehalis salmon 2025,2025,12,317,boat,1291.5255834728564,13,5.476923076923077,1.7692307692307692,1.8060918681478368,235.81225540936984,month,NA,batch,NA
Hoh fall salmon 2023,2023,9,348,bank,316.3093417642028,NA,NA,NA,NA,NA,month,NA,batch,NA
Hoh fall salmon 2023,2023,9,348,boat,342.870686026936,1,7.71667,3,NA,44.432467116895765,month,NA,batch,NA
Hoh fall salmon 2023,2023,9,350,bank,2179.2353146767496,11,4.415151818181818,2.272727272727273,2.766780758328416,493.5810600447642,month,NA,batch,NA
Hoh fall salmon 2023,2023,9,350,boat,1886.7101781705944,18,7.72037,2.6666666666666665,1.0396009202347511,244.3807975745456,month,NA,batch,NA
Hoh fall salmon 2023,2023,10,348,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Hoh fall salmon 2023,2023,10,348,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Hoh fall salmon 2023,2023,10,350,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Hoh fall salmon 2023,2023,10,350,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Hoh fall salmon 2025,2025,9,350,bank,545.2727548320518,11,3.7742418181818183,1.818181818181818,2.242659492882583,144.47213005941637,month,NA,batch,NA
Hoh fall salmon 2025,2025,9,350,boat,2227.036629227053,24,7.474305,2.7916666666666665,1.9675511210263823,297.9590248494078,month,NA,batch,NA
Hoh fall salmon 2025,2025,10,348,bank,114.28303955621062,2,4.033335,1.5,1.3670707532713882,28.33462619797528,month,NA,batch,NA
Hoh fall salmon 2025,2025,10,348,boat,1171.2132789855073,11,5.540909090909091,2.4545454545454546,2.3762290718760877,211.37565330337293,month,NA,batch,NA
Hoh fall salmon 2025,2025,10,350,bank,903.5750556465046,13,3.505129230769231,1.8461538461538465,1.783312894084404,257.7865168891953,month,NA,batch,NA
Hoh fall salmon 2025,2025,10,350,boat,3720.7273637949543,45,7.17,2.6222222222222222,2.0074215105996505,518.929897321472,month,NA,batch,NA
Hoh fall salmon 2025,2025,11,348,bank,166.00951247730757,5,4.53,2,2.9011809903727137,36.646691496094384,month,NA,batch,NA
Hoh fall salmon 2025,2025,11,348,boat,1372.334120169082,15,5.5711113333333335,3.1333333333333333,1.4730317539534707,246.3304066386303,month,NA,batch,NA
Hoh fall salmon 2025,2025,11,350,bank,161.64887920486683,4,2.8208325,1.5,1.5342601818330337,57.30538031055259,month,NA,batch,NA
Hoh fall salmon 2025,2025,11,350,boat,123.69534239130434,3,3.82222,2.3333333333333335,0.5891004127481154,32.36217234782517,month,NA,batch,NA
Hoh fall salmon 2025,2025,12,348,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Hoh fall salmon 2025,2025,12,348,boat,29.98782608695652,1,8,2,NA,3.748478260869565,month,NA,batch,NA
Hoh fall salmon 2025,2025,12,350,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Hoh fall salmon 2025,2025,12,350,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Humptulips salmon 2022,2022,9,358,bank,11926.035779000566,114,4.200292368421053,1.7105263157894737,2.374229720206543,2839.3346779057015,month,NA,batch,NA
Humptulips salmon 2022,2022,9,358,boat,17920.58366230937,110,6.762121272727272,2.7636363636363637,1.9033616347790625,2650.1423058746345,month,NA,batch,NA
Humptulips salmon 2022,2022,10,358,bank,3343.484812893417,51,4.043790588235294,1.607843137254902,1.7809731749393776,826.8194754250393,month,NA,batch,NA
Humptulips salmon 2022,2022,10,358,boat,2592.1106056644885,35,8.16761942857143,2.8285714285714287,2.0666788077278553,317.3642734377336,month,NA,batch,NA
Humptulips salmon 2022,2022,11,358,bank,8257.072423497475,116,3.7087647413793103,1.6724137931034482,2.31690338008767,2226.3672676166093,month,NA,batch,NA
Humptulips salmon 2022,2022,11,358,boat,9511.150997276687,64,7.64947890625,2.65625,1.5966563506080074,1243.372406649244,month,NA,batch,NA
Humptulips salmon 2022,2022,12,358,bank,2239.2382128993604,80,3.7779165,1.5375,2.252667814456079,592.7177619990703,month,NA,batch,NA
Humptulips salmon 2022,2022,12,358,boat,548.5356049382717,4,7.7958325,2.25,0.6478395363243896,70.36267197098856,month,NA,batch,NA
Humptulips salmon 2023,2023,9,358,bank,11818.496845534248,104,3.525480576923077,1.6923076923076923,1.8754426560784256,3352.308029406034,month,NA,batch,NA
Humptulips salmon 2023,2023,9,358,boat,16264.87612769343,119,7.009383697478992,2.6218487394957983,1.988677366254344,2320.443113071879,month,NA,batch,NA
Humptulips salmon 2023,2023,10,358,bank,12411.037167010289,134,3.831467686567164,2.1044776119402986,1.9413860305457973,3239.2383760725543,month,NA,batch,NA
Humptulips salmon 2023,2023,10,358,boat,16510.371036059354,131,7.648218854961832,2.480916030534351,1.980420450406988,2158.721049849161,month,NA,batch,NA
Humptulips salmon 2023,2023,11,358,bank,4785.739373059678,108,2.9777775925925924,1.7314814814814814,1.6911194342259157,1607.1513819448785,month,NA,batch,NA
Humptulips salmon 2023,2023,11,358,boat,4050.267344337091,55,6.744545272727272,2.727272727272727,1.3864716370365708,600.5248953869497,month,NA,batch,NA
Humptulips salmon 2024,2024,9,358,bank,13525.702272933258,133,3.712907443609023,1.8421052631578947,2.593394097126114,3642.887003880171,month,NA,batch,NA
Humptulips salmon 2024,2024,9,358,boat,12748.51085568327,108,6.533950833333333,2.564814814814815,1.928943949552255,1951.11827145163,month,NA,batch,NA
Humptulips salmon 2024,2024,10,358,bank,10855.986885108734,153,3.38518522875817,1.69281045751634,2.0699433045468347,3206.9107453511997,month,NA,batch,NA
Humptulips salmon 2024,2024,10,358,boat,9053.477959770116,94,6.838652659574468,2.7127659574468086,1.7339863810593503,1323.8686639677155,month,NA,batch,NA
Humptulips salmon 2024,2024,11,358,bank,6564.364254851517,67,3.312686417910448,1.5970149253731345,1.9909327125090113,1981.583351614711,month,NA,batch,NA
Humptulips salmon 2024,2024,11,358,boat,3563.8418103448275,27,6.573457037037037,2.5555555555555554,1.486147626254422,542.1564011546681,month,NA,batch,NA
Humptulips salmon 2024,2024,12,358,bank,2934.52204528835,43,3.233333488372093,1.6744186046511629,1.9943569835375912,907.5840941992694,month,NA,batch,NA
Humptulips salmon 2024,2024,12,358,boat,1079.6019391230311,15,6.692222,2.6666666666666665,0.9632927815956506,161.32189564587534,month,NA,batch,NA
Humptulips salmon 2025,2025,9,358,bank,13128.216343626167,60,3.4208333333333334,1.7,2.479297870811218,3837.7246315106945,month,NA,batch,NA
Humptulips salmon 2025,2025,9,358,boat,15244.041023284311,70,5.435238285714286,2.642857142857143,2.061343077496307,2804.6683920649816,month,NA,batch,NA
Humptulips salmon 2025,2025,10,358,bank,11413.551169030034,143,3.768764195804196,1.972027972027972,2.403999961053295,3028.459881288635,month,NA,batch,NA
Humptulips salmon 2025,2025,10,358,boat,10507.5634311683,81,7.017283827160494,2.493827160493827,2.164392195711401,1497.3832739241118,month,NA,batch,NA
Humptulips salmon 2025,2025,11,358,bank,5811.838833238086,140,3.2760710714285715,1.6571428571428573,2.092949273419563,1774.027091147251,month,NA,batch,NA
Humptulips salmon 2025,2025,11,358,boat,4497.591519607843,58,6.191379310344828,2.603448275862069,1.7293789513314564,726.4280371407822,month,NA,batch,NA
Humptulips salmon 2025,2025,12,358,bank,3764.3088546161657,75,3.4340001333333334,1.44,1.5955722466000255,1096.1877427075713,month,NA,batch,NA
Humptulips salmon 2025,2025,12,358,boat,701.2036124727668,5,6.53,2.2,0.7141827108310591,107.38187021022463,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,9,317,bank,3973.836935944806,23,3.0405791304347827,1.5217391304347827,1.9016662326709777,1306.9342271571054,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,9,317,boat,21694.500952131377,212,4.878931179245283,2.0754716981132075,1.9502074025828957,4446.5683476780005,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,9,NA,bank,3973.836935944806,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,9,NA,boat,21694.500952131377,8,3.6166675,2.125,1.838888216564952,5998.478143797121,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,10,317,bank,9055.029619941632,43,2.965890930232558,1.302325581395349,1.9744534345976237,3053.0555010098165,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,10,317,boat,20926.49839185884,215,4.915658976744186,2.046511627906977,2.163710738040778,4257.109472170749,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,10,NA,bank,9055.029619941632,NA,NA,NA,NA,NA,month,NA,batch,NA
